assists,blockedFGAs,blocks,defReb,fouls,isHome,offReb,player.firstName,player.lastName,player.name,player.playerId,points,possessions,ppp,secondsPlayed,steals,team.fullName,team.teamId,turnovers,chargeCommitted,chargeTaken,personalFoulCommitted,personalFoulTaken,plusOne,gameId,fgMade,fgAttempt,shot3Made,shot3Attempt,ftMade,ftAttempt,totalReb,fgMissed,ftMissed,assistsTurnover,fgPercent,fgAttemptPercent,fgMissedPercent,shot2Attempt,shot2Made,shot2Missed,shot2Percent,shot3Missed,shot3Percent
0,0,0,2,0,,0,Owen,Aschieris,Owen Aschieris,5be3e53baeda719939c89ed9,4,4,1.0,360,0,TCU Horned Frogs,54457dd3300969b132fcfea0,2,0,0,0,0,0,5bd05bd0aeda71993902326d,0,2,0,2,4,4,2,2,0,0.0,0.0,0.0,1.0,0,0,0,0.0,2,0.0
0,0,0,2,2,,1,Esa,Ahmad,Esa Ahmad,5646e558d269224c4b141362,8,9,0.8888888888888888,1200,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,2,2,0,5bd05bd0aeda71993902326d,3,6,0,1,2,3,3,3,1,0.0,0.5,0.5,0.5,5,3,2,0.6,1,0.0
0,0,0,2,2,,2,Lamont,West,Lamont West,56ad3e61d269224c4bd2b057,8,10,0.8,1020,1,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,2,2,0,5bd05bd0aeda71993902326d,2,7,1,4,3,4,4,5,1,0.0,0.29,0.29,0.71,3,1,2,0.33,3,0.25
0,0,0,1,0,,1,Logan,Routt,Logan Routt,56db676550238a1647612c27,2,2,1.0,540,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,0,0,0,5bd05bd0aeda71993902326d,1,2,0,0,0,0,2,1,0,0.0,0.5,0.5,0.5,2,1,1,0.5,0,0.0
3,0,0,1,5,,2,James,Bolden,James Bolden,584aba27d95ef3f74c1c229b,15,16,0.9375,1500,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,2,0,0,5,4,1,5bd05bd0aeda71993902326d,5,13,1,5,4,5,3,8,1,1.5,0.38,0.38,0.62,8,4,4,0.5,4,0.2
0,0,0,1,2,,2,Chase,Harler,Chase Harler,584aba27d95ef3f74c1c229c,2,3,0.6666666666666666,720,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,2,0,0,5bd05bd0aeda71993902326d,1,2,0,1,0,0,3,1,0,0.0,0.5,0.5,0.5,1,1,0,1.0,1,0.0
1,0,0,1,2,,0,Brandon,Knapper,Brandon Knapper,59ed8bfff934491175f00d58,0,3,0.0,360,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,2,0,0,5bd05bd0aeda71993902326d,0,2,0,1,0,0,1,2,0,1.0,0.0,0.0,1.0,1,0,1,0.0,1,0.0
0,0,2,1,2,,4,Wesley,Harris,Wesley Harris,59ed8bfff934491175f00d5b,13,16,0.8125,1500,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,4,0,0,2,1,0,5bd05bd0aeda71993902326d,5,11,1,2,2,2,5,6,0,0.0,0.45,0.45,0.55,9,4,5,0.44,1,0.5
2,0,0,3,3,,1,Derek,Culver,Derek Culver,5be6b22885d07ba97640bbd6,8,6,1.3333333333333333,1320,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,3,2,0,5bd05bd0aeda71993902326d,3,4,0,0,2,4,4,1,2,0.0,0.75,0.75,0.25,4,3,1,0.75,0,0.0
1,0,0,0,0,,3,Trey,Doomes,Trey Doomes,5be6b22885d07ba97640bbda,7,7,1.0,540,1,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,0,2,0,5bd05bd0aeda71993902326d,2,4,0,0,3,4,3,2,1,1.0,0.5,0.5,0.5,4,2,2,0.5,0,0.0
0,0,0,0,0,,0,Andrew,Gordon,Andrew Gordon,5be6b22885d07ba97640bbdd,2,5,0.4,240,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,2,0,0,0,0,0,5bd05bd0aeda71993902326d,1,3,0,0,0,0,0,2,0,0.0,0.33,0.33,0.67,3,1,2,0.33,0,0.0
5,0,0,2,4,,0,Jermaine,Haley,Jermaine Haley,5be6b22885d07ba97640bbe0,0,2,0.0,1440,1,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,4,0,0,5bd05bd0aeda71993902326d,0,1,0,0,0,0,2,1,0,5.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
0,0,0,0,0,,0,Taevon,Horton,Taevon Horton,5be6b22885d07ba97640bbe2,0,,,60,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,0,0,0,5bd05bd0aeda71993902326d,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,2,3,2,,0,Emmitt,Matthews jr,Emmitt Matthews jr,5be6b22885d07ba97640bbe4,2,4,0.5,840,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,2,0,0,2,1,0,5bd05bd0aeda71993902326d,0,1,0,1,2,2,3,1,0,0.5,0.0,0.0,1.0,0,0,0,0.0,1,0.0
2,0,0,1,1,,0,Jordan,Mccabe,Jordan Mccabe,5be6b22885d07ba97640bbe6,0,5,0.0,720,2,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,1,0,0,5bd05bd0aeda71993902326d,0,4,0,3,0,0,1,4,0,0.0,0.0,0.0,1.0,1,0,1,0.0,3,0.0
0,0,1,5,4,,0,Nick,Weilet-Babb,Nick Weilet-Babb,584aba25d95ef3f74c1c21cc,11,10,1.1,2160,1,Iowa State Cyclones,54457dd3300969b132fcfe95,3,0,0,4,0,0,5bd02bbdaeda719939a79977,5,8,1,2,0,0,5,3,0,0.0,0.62,0.62,0.38,6,4,2,0.67,1,0.5
2,0,0,5,1,,1,Lindell,Wigginton,Lindell Wigginton,59ed8bfef934491175f00925,11,15,0.7333333333333333,1800,2,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,1,2,0,5bd02bbdaeda719939a79977,3,12,1,5,4,4,6,9,0,2.0,0.25,0.25,0.75,7,2,5,0.29,4,0.2
1,0,0,6,4,,0,Marial,Shayok,Marial Shayok,59ed8bfef934491175f00927,20,18,1.1111111111111112,2100,0,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,4,4,0,5bd02bbdaeda719939a79977,6,13,3,6,5,6,6,7,1,0.5,0.46,0.46,0.54,7,3,4,0.43,3,0.5
0,0,2,7,4,,3,Michael,Jacobson,Michael Jacobson,59ed8bfef934491175f00928,14,12,1.1666666666666667,1560,1,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,4,2,1,5bd02bbdaeda719939a79977,6,10,0,2,2,3,10,4,1,0.0,0.6,0.6,0.4,8,6,2,0.75,2,0.0
1,0,0,1,2,,0,George,Conditt IV,George Conditt IV,5be2c773aeda719939198961,3,2,1.5,840,1,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,1,0,5bd02bbdaeda719939a79977,1,1,0,0,1,2,1,0,1,0.0,1.0,1.0,0.0,1,1,0,1.0,0,0.0
3,0,0,8,1,,0,Talen,Horton-Tucker,Talen Horton-Tucker,5be2c773aeda719939198964,7,12,0.5833333333333334,1440,1,Iowa State Cyclones,54457dd3300969b132fcfe95,1,0,0,1,3,0,5bd02bbdaeda719939a79977,3,9,0,4,1,4,8,6,3,3.0,0.33,0.33,0.67,5,3,2,0.6,4,0.0
6,0,3,2,0,,0,Tyrese,Haliburton,Tyrese Haliburton,5be2c773aeda71993919896b,2,3,0.6666666666666666,2100,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd02bbdaeda719939a79977,1,3,0,2,0,0,2,2,0,0.0,0.33,0.33,0.67,1,1,0,1.0,2,0.0
0,0,1,2,2,,3,Norense,Odiase,Norense Odiase,545d3d5d3ad33bf4a9d70457,4,5,0.8,1020,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,2,0,0,5bd02bbdaeda719939a79977,2,5,0,0,0,0,5,3,0,0.0,0.4,0.4,0.6,5,2,3,0.4,0,0.0
0,0,1,2,4,,0,Brandone,Francis,Brandone Francis,584aba26d95ef3f74c1c2265,6,7,0.8571428571428571,1620,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,4,0,0,5bd02bbdaeda719939a79977,2,7,2,4,0,0,2,5,0,0.0,0.29,0.29,0.71,3,0,3,0.0,2,0.5
1,0,0,12,1,,4,Jarrett,Culver,Jarrett Culver,59ed8bfef934491175f00c76,20,30,0.6666666666666666,2340,2,Texas Tech Red Raiders,54457dd3300969b132fcfead,5,0,0,1,6,1,5bd02bbdaeda719939a79977,7,21,1,3,5,10,16,14,5,0.2,0.33,0.33,0.67,18,6,12,0.33,2,0.33
1,0,0,0,2,,0,Davide,Moretti,Davide Moretti,59ed8bfef934491175f00c78,10,9,1.1111111111111112,2280,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,2,0,0,5bd02bbdaeda719939a79977,4,9,2,5,0,0,0,5,0,0.0,0.44,0.44,0.56,4,2,2,0.5,3,0.4
2,0,0,3,1,,1,Kyler,Edwards,Kyler Edwards,5be34a3aaeda7199390a33a3,9,9,1.0,1140,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,1,2,1,5bd02bbdaeda719939a79977,4,7,1,3,0,3,4,3,3,2.0,0.57,0.57,0.43,4,3,1,0.75,2,0.33
1,0,3,4,1,,1,"Tariq ",Owens,Tariq  Owens,5be34a3aaeda7199390a33a8,7,7,1.0,1740,2,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,1,1,0,5bd02bbdaeda719939a79977,3,5,0,0,1,2,5,2,1,1.0,0.6,0.6,0.4,5,3,2,0.6,0,0.0
1,0,0,2,4,,0,Matt,Mooney,Matt Mooney,5be34a3aaeda7199390a33a9,8,11,0.7272727272727273,1740,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,2,0,0,4,0,0,5bd02bbdaeda719939a79977,4,9,0,3,0,0,2,5,0,0.5,0.44,0.44,0.56,6,4,2,0.67,3,0.0
0,0,0,0,0,,0,Khavon,Moore,Khavon Moore,5be34a3aaeda7199390a33ab,0,,,120,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,0,0,0,5bd02bbdaeda719939a79977,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,1,2,3,,0,Jamuni,McNeace,Jamuni McNeace,54558487300969b132017230,0,3,0.0,840,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,3,1,0,5bd04586aeda719939d236a3,0,1,0,0,0,2,2,1,2,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
3,0,0,3,2,,4,Christian,James,Christian James,564d3d9bd269224c4b1447c3,20,19,1.0526315789473684,2040,2,Oklahoma Sooners,54457dd3300969b132fcfeb3,3,0,0,2,5,1,5bd04586aeda719939d236a3,5,12,1,4,9,11,7,7,2,1.0,0.42,0.42,0.58,8,4,4,0.5,3,0.25
2,0,0,2,3,,2,Rashard,Odomes,Rashard Odomes,564d3d9bd269224c4b1447c4,17,13,1.3076923076923077,1500,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,3,5,2,5bd04586aeda719939d236a3,8,10,0,0,1,6,4,2,5,2.0,0.8,0.8,0.2,10,8,2,0.8,0,0.0
0,0,0,1,3,,0,Matt,Freeman,Matt Freeman,584aba27d95ef3f74c1c2294,0,4,0.0,840,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,3,0,0,5bd04586aeda719939d236a3,0,2,0,2,0,0,1,2,0,0.0,0.0,0.0,1.0,0,0,0,0.0,2,0.0
4,0,0,3,3,,2,Kristian,Doolittle,Kristian Doolittle,584aba27d95ef3f74c1c2295,7,11,0.6363636363636364,2220,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,3,0,0,3,1,0,5bd04586aeda719939d236a3,3,8,0,2,1,2,5,5,1,1.33,0.38,0.38,0.62,6,3,3,0.5,2,0.0
0,0,0,5,0,,0,Brady,Manek,Brady Manek,59afc0e217120e9c9af50920,5,5,1.0,1500,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,0,0,0,5bd04586aeda719939d236a3,2,4,1,3,0,0,5,2,0,0.0,0.5,0.5,0.5,1,1,0,1.0,2,0.33
1,0,0,0,1,,0,Jamal,Bieniemy,Jamal Bieniemy,5be6ed1b85d07ba976d28fed,3,3,1.0,1200,2,Oklahoma Sooners,54457dd3300969b132fcfeb3,0,0,0,1,0,0,5bd04586aeda719939d236a3,1,3,1,2,0,0,0,2,0,0.0,0.33,0.33,0.67,1,0,1,0.0,1,0.5
1,0,0,1,0,,0,Aaron,Calixte,Aaron Calixte,5be6ed1b85d07ba976d28ff0,6,8,0.75,1200,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,4,0,0,0,0,0,5bd04586aeda719939d236a3,2,4,2,4,0,0,1,2,0,0.25,0.5,0.5,0.5,0,0,0,0.0,2,0.5
1,0,0,1,1,,0,Miles,Reynolds,Miles Reynolds,5be6ed1b85d07ba976d28ff8,3,5,0.6,660,2,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,1,2,0,5bd04586aeda719939d236a3,1,3,0,1,1,2,1,2,1,1.0,0.33,0.33,0.67,2,1,1,0.5,1,0.0
1,0,0,1,5,,1,Dean,Wade,Dean Wade,5646c398d269224c4b1412a4,20,15,1.3333333333333333,1500,2,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,5,1,0,5bd04586aeda719939d236a3,8,14,2,4,2,2,2,6,0,0.0,0.57,0.57,0.43,10,6,4,0.6,2,0.5
4,0,0,2,2,,0,Kamau,Stokes,Kamau Stokes,5646c398d269224c4b1412a5,6,9,0.6666666666666666,1800,1,Kansas State Wildcats,54457dd4300969b132fcff03,2,0,0,2,0,0,5bd04586aeda719939d236a3,2,7,2,6,0,0,2,5,0,2.0,0.29,0.29,0.71,1,0,1,0.0,4,0.33
5,0,0,2,2,,1,Barry,Brown,Barry Brown,5646c398d269224c4b1412a7,25,22,1.1363636363636365,2220,1,Kansas State Wildcats,54457dd4300969b132fcff03,3,0,0,2,0,0,5bd04586aeda719939d236a3,11,19,3,4,0,0,3,8,0,1.67,0.58,0.58,0.42,15,8,7,0.53,1,0.75
0,0,0,1,0,,0,Pierson,McAtee,Pierson McAtee,566cd3b8d269224c4b2c4a7a,0,,,0,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,0,0,0,5bd04586aeda719939d236a3,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,0,1,0,,4,Cartier,Diarra,Cartier Diarra,584aba2dd95ef3f74c1c2701,5,6,0.8333333333333334,1500,1,Kansas State Wildcats,54457dd4300969b132fcff03,3,0,0,0,1,0,5bd04586aeda719939d236a3,1,1,1,1,2,2,5,0,0,0.33,1.0,1.0,0.0,0,0,0,0.0,0,1.0
2,0,0,5,2,,2,Xavier,Sneed,Xavier Sneed,584aba2dd95ef3f74c1c2705,7,9,0.7777777777777778,2160,2,Kansas State Wildcats,54457dd4300969b132fcff03,1,0,0,2,2,0,5bd04586aeda719939d236a3,2,6,1,4,2,3,7,4,1,2.0,0.33,0.33,0.67,2,1,1,0.5,3,0.25
0,0,0,0,0,,0,James,Love III,James Love III,584aba2dd95ef3f74c1c2706,0,,,0,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,0,0,0,5bd04586aeda719939d236a3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,0,0,1,,0,Mike,McGuirl,Mike McGuirl,59ed8c00f934491175f017ad,3,2,1.5,840,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,1,0,0,5bd04586aeda719939d236a3,1,2,1,2,0,0,0,1,0,0.0,0.5,0.5,0.5,0,0,0,0.0,1,0.5
0,0,0,1,0,,0,"Levi ",Stockard III,Levi  Stockard III,59ed8c00f934491175f017b1,0,2,0.0,240,0,Kansas State Wildcats,54457dd4300969b132fcff03,1,0,0,0,0,0,5bd04586aeda719939d236a3,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
0,0,0,0,0,,0,Nigel,Shadd,Nigel Shadd,59ed8c00f934491175f017b2,0,,,0,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,0,0,0,5bd04586aeda719939d236a3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,0,5,2,,2,Makol,Mawien,Makol Mawien,59ed8c00f934491175f017b3,8,7,1.1428571428571428,1560,1,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,2,0,0,5bd04586aeda719939d236a3,4,7,0,0,0,0,7,3,0,0.0,0.57,0.57,0.43,7,4,3,0.57,0,0.0
0,0,0,0,0,,0,Patrick,Muldoon,Patrick Muldoon,59ed8c00f934491175f017b5,0,,,0,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,0,0,0,5bd04586aeda719939d236a3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,0,0,,0,Shaun,Neal-Williams,Shaun Neal-Williams,5be68e4985d07ba976f9f62f,0,1,0.0,120,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,0,0,0,5bd04586aeda719939d236a3,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,0.0
0,0,0,1,0,,0,Austin,Trice,Austin Trice,5be68e4985d07ba976f9f633,0,,,60,0,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,0,0,0,5bd04586aeda719939d236a3,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2,0,0,6,3,,2,Kerwin,Roach Jr.,Kerwin Roach Jr.,5647dcd6d269224c4b141cf2,23,19,1.2105263157894737,2220,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,3,3,0,5bd04dbaaeda719939e67cf1,9,16,3,6,2,3,8,7,1,2.0,0.56,0.56,0.44,10,6,4,0.6,3,0.5
2,0,0,8,1,,3,Dylan,Osetkowski,Dylan Osetkowski,584a98bed95ef3f74c17acf1,15,12,1.25,1980,2,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,4,1,5bd04dbaaeda719939e67cf1,5,9,0,2,5,7,11,4,2,0.0,0.56,0.56,0.44,7,5,2,0.71,2,0.0
1,0,0,0,1,,1,Matt,Coleman,Matt Coleman,59afc0bb17120e9c9af4aaf9,15,13,1.1538461538461537,2280,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,3,0,0,1,4,1,5bd04dbaaeda719939e67cf1,4,7,1,4,6,7,1,3,1,0.33,0.57,0.57,0.43,3,3,0,1.0,3,0.25
1,0,1,1,1,,0,Jase,Febres,Jase Febres,59afc0bc17120e9c9af4ab14,5,10,0.5,1800,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,0,0,5bd04dbaaeda719939e67cf1,2,10,1,6,0,0,1,8,0,0.0,0.2,0.2,0.8,4,1,3,0.25,5,0.17
1,0,0,2,0,,1,Jericho,Sims,Jericho Sims,59afc0bc17120e9c9af4abbc,2,2,1.0,480,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd04dbaaeda719939e67cf1,1,2,0,0,0,0,3,1,0,0.0,0.5,0.5,0.5,2,1,1,0.5,0,0.0
0,0,0,1,1,,0,Elijah,Mitrou-Long,Elijah Mitrou-Long,59e692ef44b2b8aa7ea5f2e1,0,2,0.0,660,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,0,0,5bd04dbaaeda719939e67cf1,0,2,0,1,0,0,1,2,0,0.0,0.0,0.0,1.0,1,0,1,0.0,1,0.0
1,0,0,2,2,,1,Courtney,Ramey,Courtney Ramey,5be3360eaeda719939abfe5d,0,7,0.0,1080,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,2,0,0,2,0,0,5bd04dbaaeda719939e67cf1,0,5,0,3,0,0,3,5,0,0.5,0.0,0.0,1.0,2,0,2,0.0,3,0.0
0,0,5,5,4,,1,Jaxson,Hayes,Jaxson Hayes,5be3360eaeda719939abfe62,15,8,1.875,1320,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,4,4,0,5bd04dbaaeda719939e67cf1,4,4,0,0,7,8,6,0,1,0.0,1.0,1.0,0.0,4,4,0,1.0,0,0.0
0,0,0,1,0,,0,Kamaka,Hepa,Kamaka Hepa,5be3360eaeda719939abfe68,0,,,180,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,0,0,0,5bd04dbaaeda719939e67cf1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
4,0,1,4,1,,0,Nick,Weilet-Babb,Nick Weilet-Babb,584aba25d95ef3f74c1c21cc,10,11,0.9090909090909091,2160,1,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,1,1,0,5bd025e2aeda7199399c14af,4,8,1,4,1,2,4,4,1,2.0,0.5,0.5,0.5,4,3,1,0.75,3,0.25
0,0,3,2,3,,3,Cameron,Lard,Cameron Lard,59ed8bfef934491175f00924,12,9,1.3333333333333333,840,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,3,2,0,5bd025e2aeda7199399c14af,4,7,0,0,4,4,5,3,0,0.0,0.57,0.57,0.43,7,4,3,0.57,0,0.0
3,0,0,1,3,,1,Lindell,Wigginton,Lindell Wigginton,59ed8bfef934491175f00925,14,8,1.75,1500,1,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,3,0,0,5bd025e2aeda7199399c14af,5,8,4,7,0,0,2,3,0,0.0,0.62,0.62,0.38,1,1,0,1.0,3,0.57
0,0,0,0,1,,0,Terrence,Lewis,Terrence Lewis,59ed8bfef934491175f00926,0,2,0.0,120,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,1,0,0,5bd025e2aeda7199399c14af,0,2,0,1,0,0,0,2,0,0.0,0.0,0.0,1.0,1,0,1,0.0,1,0.0
1,0,0,2,0,,0,Marial,Shayok,Marial Shayok,59ed8bfef934491175f00927,20,18,1.1111111111111112,2220,0,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,0,3,1,5bd025e2aeda7199399c14af,6,14,4,8,4,5,2,8,1,0.5,0.43,0.43,0.57,6,2,4,0.33,4,0.5
2,0,0,1,2,,2,Michael,Jacobson,Michael Jacobson,59ed8bfef934491175f00928,5,6,0.8333333333333334,1380,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,1,1,5bd025e2aeda7199399c14af,2,6,0,1,1,1,3,4,0,0.0,0.33,0.33,0.67,5,2,3,0.4,1,0.0
0,0,0,0,0,,0,Zoran,Talley Jr,Zoran Talley Jr,59ed8bfef934491175f00929,0,,,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd025e2aeda7199399c14af,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,1,1,,0,Zion,Griffin,Zion Griffin,5be2c773aeda71993919895c,0,,,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,1,0,0,5bd025e2aeda7199399c14af,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,0,1,,0,George,Conditt IV,George Conditt IV,5be2c773aeda719939198961,0,,,180,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,1,0,0,5bd025e2aeda7199399c14af,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2,0,1,3,1,,1,Talen,Horton-Tucker,Talen Horton-Tucker,5be2c773aeda719939198964,7,12,0.5833333333333334,1320,2,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,1,4,0,5bd025e2aeda7199399c14af,1,7,0,2,5,6,4,6,1,1.0,0.14,0.14,0.86,5,1,4,0.2,2,0.0
3,0,0,2,2,,1,Tyrese,Haliburton,Tyrese Haliburton,5be2c773aeda71993919896b,4,4,1.0,2160,2,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,1,0,5bd025e2aeda7199399c14af,1,3,1,2,1,2,3,2,1,0.0,0.33,0.33,0.67,1,0,1,0.0,1,0.5
0,0,0,2,1,,1,Lagerald,Vick,Lagerald Vick,5646bc1cd269224c4b141254,13,13,1.0,1980,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,2,0,0,1,1,1,5bd0364aaeda719939b90a1a,5,12,2,6,1,1,3,7,0,0.0,0.42,0.42,0.58,6,3,3,0.5,4,0.33
0,0,0,0,1,,0,Mitch,Lightfoot,Mitch Lightfoot,584a9c11d95ef3f74c17e449,0,,,240,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,1,0,0,5bd0364aaeda719939b90a1a,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
3,0,0,2,4,,0,Marcus,Garrett,Marcus Garrett,59ed8bfef934491175f00a08,15,15,1.0,2040,6,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,4,2,0,5bd0364aaeda719939b90a1a,6,12,0,2,3,4,2,6,1,3.0,0.5,0.5,0.5,10,6,4,0.6,2,0.0
0,0,1,7,1,,4,Dedric,Lawson,Dedric Lawson,59ed8bfef934491175f00a09,15,17,0.8823529411764706,2040,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,3,0,0,1,5,0,5bd0364aaeda719939b90a1a,5,11,0,1,5,6,11,6,1,0.0,0.45,0.45,0.55,10,5,5,0.5,1,0.0
0,0,0,1,0,,0,Charlie,Moore,Charlie Moore,59ed8bfef934491175f00a0d,0,1,0.0,180,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,0,0,0,5bd0364aaeda719939b90a1a,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
0,0,0,2,3,,2,K.J.,Lawson,K.J. Lawson,59ed8bfef934491175f00a0e,2,5,0.4,960,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,3,0,0,5bd0364aaeda719939b90a1a,1,5,0,2,0,0,4,4,0,0.0,0.2,0.2,0.8,3,1,2,0.33,2,0.0
2,0,0,2,2,,0,Quentin,Grimes,Quentin Grimes,5be2500daeda71993913aa6c,8,9,0.8888888888888888,1800,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,2,0,0,2,0,0,5bd0364aaeda719939b90a1a,3,7,2,4,0,0,2,4,0,1.0,0.43,0.43,0.57,3,1,2,0.33,2,0.5
1,0,0,1,3,,0,Devon,Dotson,Devon Dotson,5be2500daeda71993913aa70,9,13,0.6923076923076923,2040,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,7,0,0,3,2,0,5bd0364aaeda719939b90a1a,3,5,1,1,2,2,1,2,0,0.14,0.6,0.6,0.4,4,2,2,0.5,0,1.0
0,0,0,2,0,,1,Ochai,Agbaji,Ochai Agbaji,5be2500daeda71993913aa74,0,4,0.0,240,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,3,0,0,0,0,0,5bd0364aaeda719939b90a1a,0,1,0,0,0,0,3,1,0,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
